f1,f2,f3,f4,f5,f6,f7,f8,div_f1_f2,div_f1_f3,div_f1_f4,div_f1_f6,div_f1_f8,div_f2_f3,div_f2_f4,div_f2_f6,div_f2_f8,div_f3_f4,div_f3_f6,div_f3_f8,div_f4_f6,div_f4_f8,div_f5_f6,div_f5_f8,div_f6_f8,div_f7_f8,num_points,num_big_letters,avg_word_len,num_words,avg_big_letters,avg_points
29,27,4.862068965517241,27,5,4.518518518518518,75,87,1.0740740740740742,5.964539007092199,1.0740740740740742,6.418032786885246,0.3333333333333333,5.553191489361702,1.0,5.975409836065574,0.3103448275862069,0.18007662835249041,1.0760316563029961,0.05588585017835909,5.975409836065574,0.3103448275862069,1.1065573770491803,0.05747126436781609,0.051936994465730094,0.8620689655172413,0,1,4.5,2,0.5,0.0
20,20,4.8,3500,578,4.614857142857143,57,92,1.0,4.166666666666667,0.005714285714285714,4.33382862803368,0.21739130434782608,4.166666666666667,0.005714285714285714,4.33382862803368,0.21739130434782608,0.0013714285714285714,1.0401188707280833,0.05217391304347826,758.4200099058941,38.04347826086956,125.24764735017335,6.282608695652174,0.050161490683229816,0.6195652173913043,0,1,5.666666666666667,3,0.3333333333333333,0.0
8,8,5.0,1242,288,4.706924315619967,25,29,1.0,1.6,0.00644122383252818,1.6996236743072188,0.27586206896551724,1.6,0.00644122383252818,1.6996236743072188,0.27586206896551724,0.004025764895330112,1.0622647964420118,0.1724137931034483,263.8665754361957,42.827586206896555,61.18645227505988,9.931034482758621,0.16230773502137819,0.8620689655172413,2,2,4.714285714285714,14,0.14285714285714285,0.14285714285714285
2,2,3.0,86,15,4.662790697674419,2,5,1.0,0.6666666666666666,0.023255813953488372,0.428927680798005,0.4,0.6666666666666666,0.023255813953488372,0.428927680798005,0.4,0.03488372093023256,0.6433915211970075,0.6,18.443890274314214,17.2,3.216957605985037,3.0,0.9325581395348838,0.4,0,1,5.0,3,0.3333333333333333,0.0
27,26,4.296296296296297,61,34,3.918032786885246,87,149,1.0384615384615385,6.284482758620689,0.4426229508196721,6.891213389121338,0.18120805369127516,6.051724137931034,0.4262295081967213,6.635983263598326,0.174496644295302,0.07043108682452945,1.0965442429877577,0.02883420333084763,15.569037656903765,0.40939597315436244,8.677824267782427,0.22818791946308725,0.026295522059632523,0.5838926174496645,10,5,4.931034482758621,29,0.1724137931034483,0.3448275862068966
20,3,5.0,9,0,5.0,24,38,6.666666666666667,4.0,2.2222222222222223,4.0,0.5263157894736842,0.6,0.3333333333333333,0.6,0.07894736842105263,0.5555555555555556,1.0,0.13157894736842105,1.8,0.23684210526315788,0.0,0.0,0.13157894736842105,0.631578947368421,0,1,6.285714285714286,7,0.14285714285714285,0.0
46,43,4.608695652173913,818,330,4.267726161369193,75,154,1.069767441860465,9.981132075471699,0.05623471882640587,10.778573474649097,0.2987012987012987,9.330188679245284,0.05256723716381418,10.075623030650243,0.2792207792207792,0.005634102264271287,1.079894884983747,0.029926595143986448,191.6711543970209,5.311688311688312,77.32454883987396,2.142857142857143,0.027712507541358396,0.487012987012987,1,2,6.375,8,0.25,0.125
13,13,4.6923076923076925,77,5,4.441558441558442,87,93,1.0,2.7704918032786883,0.16883116883116883,2.9269005847953213,0.13978494623655913,2.7704918032786883,0.16883116883116883,2.9269005847953213,0.13978494623655913,0.06093906093906094,1.056455240665767,0.05045492142266336,17.33625730994152,0.8279569892473119,1.1257309941520466,0.053763440860215055,0.04775869291998325,0.9354838709677419,3,1,5.6,10,0.1,0.3
3,3,3.6666666666666665,1745,1132,4.523209169054441,5,8,1.0,0.8181818181818182,0.0017191977077363897,0.6632459141011022,0.375,0.8181818181818182,0.0017191977077363897,0.6632459141011022,0.375,0.002101241642788921,0.8106338950124583,0.4583333333333333,385.78804003547447,218.125,250.2647915874826,141.5,0.5654011461318051,0.625,1,1,4.555555555555555,9,0.1111111111111111,0.1111111111111111
18,18,4.555555555555555,157,42,4.732484076433121,70,104,1.0,3.951219512195122,0.11464968152866242,3.8034993270524904,0.17307692307692307,3.951219512195122,0.11464968152866242,3.8034993270524904,0.17307692307692307,0.029016277423920735,0.9626140272169882,0.0438034188034188,33.174966352624494,1.5096153846153846,8.874831763122478,0.40384615384615385,0.0455046545810877,0.6730769230769231,15,8,5.223684210526316,76,0.10526315789473684,0.19736842105263158
25,1,5.0,45,19,4.555555555555555,31,33,25.0,5.0,0.5555555555555556,5.487804878048781,0.7575757575757576,0.2,0.022222222222222223,0.21951219512195122,0.030303030303030304,0.1111111111111111,1.0975609756097562,0.15151515151515152,9.878048780487806,1.3636363636363635,4.170731707317073,0.5757575757575758,0.13804713804713803,0.9393939393939394,3,2,5.4,10,0.2,0.3
1,1,1.0,577,168,4.090121317157712,1,2,1.0,1.0,0.0017331022530329288,0.24449152542372882,0.5,1.0,0.0017331022530329288,0.24449152542372882,0.5,0.0017331022530329288,0.24449152542372882,0.5,141.07161016949152,288.5,41.07457627118644,84.0,2.045060658578856,0.5,2,1,6.8,10,0.1,0.2
12,12,5.0,9,0,5.0,21,25,1.0,2.4,1.3333333333333333,2.4,0.48,2.4,1.3333333333333333,2.4,0.48,0.5555555555555556,1.0,0.2,1.8,0.36,0.0,0.0,0.2,0.84,4,1,6.0,10,0.1,0.4
17,14,4.941176470588236,967,102,4.8707342295760085,44,59,1.2142857142857142,3.44047619047619,0.017580144777662874,3.490233545647558,0.288135593220339,2.8333333333333326,0.014477766287487074,2.8743099787685775,0.23728813559322035,0.005109799866171909,1.0144623454477335,0.08374875373878367,198.53269639065817,16.389830508474578,20.94140127388535,1.728813559322034,0.08255481745044083,0.7457627118644068,5,1,5.857142857142857,7,0.14285714285714285,0.7142857142857143
1,1,5.0,28,8,4.357142857142857,2,3,1.0,0.2,0.03571428571428571,0.2295081967213115,0.3333333333333333,0.2,0.03571428571428571,0.2295081967213115,0.3333333333333333,0.17857142857142858,1.1475409836065575,1.6666666666666667,6.426229508196722,9.333333333333334,1.836065573770492,2.6666666666666665,1.4523809523809523,0.6666666666666666,2,3,5.5,8,0.375,0.25
31,31,4.838709677419355,187,55,4.641711229946524,98,120,1.0,6.406666666666666,0.1657754010695187,6.678571428571429,0.25833333333333336,6.406666666666666,0.1657754010695187,6.678571428571429,0.25833333333333336,0.025875452820424357,1.0424409097666123,0.04032258064516129,40.286866359447004,1.5583333333333333,11.849078341013826,0.4583333333333333,0.038680926916221034,0.8166666666666667,2,2,5.333333333333333,15,0.13333333333333333,0.13333333333333333
73,64,4.863013698630137,310,39,4.506451612903226,55,110,1.140625,15.011267605633801,0.23548387096774193,16.198997852541158,0.6636363636363637,13.160563380281689,0.2064516129032258,14.201861130994988,0.5818181818181818,0.015687140963323024,1.0791225816573675,0.04420921544209216,68.79026485325697,2.8181818181818183,8.65425912670007,0.35454545454545455,0.04096774193548387,0.5,0,1,6.0,2,0.5,0.0
8,8,4.5,180,39,4.672222222222223,44,54,1.0,1.7777777777777777,0.044444444444444446,1.7122473246135548,0.14814814814814814,1.7777777777777777,0.044444444444444446,1.7122473246135548,0.14814814814814814,0.025,0.9631391200951246,0.08333333333333333,38.52556480380498,3.3333333333333335,8.34720570749108,0.7222222222222222,0.08652263374485598,0.8148148148148148,0,1,6.5,2,0.5,0.0
15,14,4.266666666666667,53,4,4.09433962264151,91,168,1.0714285714285714,3.515625,0.2830188679245283,3.6635944700460827,0.08928571428571429,3.28125,0.2641509433962264,3.419354838709677,0.08333333333333333,0.08050314465408805,1.0420890937019969,0.025396825396825397,12.944700460829493,0.31547619047619047,0.9769585253456221,0.023809523809523808,0.02437106918238994,0.5416666666666666,2,1,6.769230769230769,13,0.07692307692307693,0.15384615384615385
50,43,4.8,191,10,4.837696335078534,104,132,1.1627906976744187,10.416666666666668,0.2617801047120419,10.335497835497835,0.3787878787878788,8.958333333333334,0.225130890052356,8.88852813852814,0.32575757575757575,0.02513089005235602,0.9922077922077922,0.03636363636363636,39.481601731601735,1.446969696969697,2.067099567099567,0.07575757575757576,0.03664921465968586,0.7878787878787878,2,1,6.666666666666667,3,0.3333333333333333,0.6666666666666666
46,40,5.0,3310,608,4.616918429003021,76,101,1.15,9.2,0.013897280966767372,9.963355581730141,0.45544554455445546,8.0,0.012084592145015106,8.663787462374035,0.39603960396039606,0.0015105740181268882,1.0829734327967544,0.04950495049504951,716.9284125114515,32.772277227722775,131.68956942808535,6.01980198019802,0.045712063653495255,0.7524752475247525,1,1,7.333333333333333,3,0.3333333333333333,0.3333333333333333
21,21,4.809523809523809,1547,256,4.82934712346477,47,87,1.0,4.366336633663367,0.013574660633484163,4.348413866952216,0.2413793103448276,4.366336633663367,0.013574660633484163,4.348413866952216,0.2413793103448276,0.0031089358820451255,0.9958952393700085,0.055281882868089764,320.33315486547986,17.7816091954023,53.00923571141748,2.942528735632184,0.055509737051319195,0.5402298850574713,3,2,5.222222222222222,9,0.2222222222222222,0.3333333333333333
10,10,4.9,163,19,4.699386503067485,33,53,1.0,2.0408163265306123,0.06134969325153374,2.1279373368146213,0.18867924528301888,2.0408163265306123,0.06134969325153374,2.1279373368146213,0.18867924528301888,0.030061349693251537,1.0426892950391644,0.09245283018867925,34.68537859007833,3.0754716981132075,4.043080939947781,0.3584905660377358,0.08866766986919783,0.6226415094339622,3,2,5.333333333333333,15,0.13333333333333333,0.2
30,29,4.7,203,35,4.41871921182266,94,104,1.0344827586206897,6.382978723404255,0.1477832512315271,6.789297658862877,0.28846153846153844,6.170212765957446,0.14285714285714285,6.56298773690078,0.27884615384615385,0.02315270935960591,1.0636566332218507,0.04519230769230769,45.94091415830546,1.9519230769230769,7.920847268673356,0.33653846153846156,0.04248768472906404,0.9038461538461539,1,5,4.2,5,1.0,0.2
69,64,4.797101449275362,111,32,4.801801801801802,136,254,1.078125,14.38368580060423,0.6216216216216216,14.369606003752345,0.27165354330708663,13.341389728096678,0.5765765765765766,13.328330206378986,0.25196850393700787,0.04321713017365191,0.9990211273350191,0.01888622617824946,23.116322701688553,0.43700787401574803,6.664165103189493,0.12598425196850394,0.0189047315031567,0.5354330708661418,3,2,6.166666666666667,6,0.3333333333333333,0.5
6,6,4.333333333333333,278,37,4.553956834532374,11,18,1.0,1.3846153846153848,0.02158273381294964,1.3175355450236967,0.3333333333333333,1.3846153846153848,0.02158273381294964,1.3175355450236967,0.3333333333333333,0.015587529976019183,0.9515534491837808,0.24074074074074073,61.04581358609794,15.444444444444445,8.12480252764613,2.0555555555555554,0.2529976019184652,0.6111111111111112,0,1,4.75,4,0.25,0.0
8,8,5.0,7,8,5.0,23,31,1.0,1.6,1.1428571428571428,1.6,0.25806451612903225,1.6,1.1428571428571428,1.6,0.25806451612903225,0.7142857142857143,1.0,0.16129032258064516,1.4,0.22580645161290322,1.6,0.25806451612903225,0.16129032258064516,0.7419354838709677,9,7,5.545454545454546,22,0.3181818181818182,0.4090909090909091
2,2,5.0,77,29,4.363636363636363,39,44,1.0,0.4,0.025974025974025976,0.45833333333333337,0.045454545454545456,0.4,0.025974025974025976,0.45833333333333337,0.045454545454545456,0.06493506493506493,1.1458333333333335,0.11363636363636363,17.645833333333336,1.75,6.645833333333334,0.6590909090909091,0.09917355371900825,0.8863636363636364,8,2,5.111111111111111,27,0.07407407407407407,0.2962962962962963
60,54,4.883333333333334,20,3,4.95,51,87,1.1111111111111112,12.286689419795222,3.0,12.121212121212121,0.6896551724137931,11.058020477815699,2.7,10.909090909090908,0.6206896551724138,0.2441666666666667,0.9865319865319866,0.056130268199233724,4.040404040404041,0.22988505747126436,0.6060606060606061,0.034482758620689655,0.056896551724137934,0.5862068965517241,0,1,7.0,2,0.5,0.0
1,1,5.0,30,23,4.066666666666666,10,12,1.0,0.2,0.03333333333333333,0.24590163934426232,0.08333333333333333,0.2,0.03333333333333333,0.24590163934426232,0.08333333333333333,0.16666666666666666,1.2295081967213115,0.4166666666666667,7.3770491803278695,2.5,5.6557377049180335,1.9166666666666667,0.33888888888888885,0.8333333333333334,1,2,4.285714285714286,7,0.2857142857142857,0.14285714285714285
30,30,4.8,1174,135,4.735945485519591,66,95,1.0,6.25,0.02555366269165247,6.33453237410072,0.3157894736842105,6.25,0.02555366269165247,6.33453237410072,0.3157894736842105,0.0040885860306643955,1.0135251798561151,0.05052631578947368,247.89136690647484,12.357894736842105,28.50539568345324,1.4210526315789473,0.04985205774231148,0.6947368421052632,7,4,5.32258064516129,31,0.12903225806451613,0.22580645161290322
86,68,4.72093023255814,2263,127,4.661953159522757,84,194,1.2647058823529411,18.216748768472904,0.03800265134776845,18.447203791469196,0.44329896907216493,14.403940886699505,0.030048608042421564,14.586161137440758,0.35051546391752575,0.002086137972849377,1.0126507219221867,0.024334691920402784,485.41886255924175,11.664948453608247,27.2418009478673,0.654639175257732,0.024030686389292562,0.4329896907216495,2,2,5.333333333333333,3,0.6666666666666666,0.6666666666666666
11,11,4.727272727272728,560,118,4.739285714285714,79,87,1.0,2.326923076923076,0.019642857142857142,2.321024868123587,0.12643678160919541,2.326923076923076,0.019642857142857142,2.321024868123587,0.12643678160919541,0.008441558441558444,0.9974652325820377,0.05433646812957159,118.16126601356444,6.436781609195402,24.898266767143937,1.3563218390804597,0.054474548440065676,0.9080459770114943,6,4,5.363636363636363,33,0.12121212121212122,0.18181818181818182
1,1,4.0,121,59,4.190082644628099,2,2,1.0,0.25,0.008264462809917356,0.2386587771203156,0.5,0.25,0.008264462809917356,0.2386587771203156,0.5,0.03305785123966942,0.9546351084812624,2.0,28.87771203155819,60.5,14.08086785009862,29.5,2.0950413223140494,1.0,0,1,6.166666666666667,6,0.16666666666666666,0.0
24,24,4.625,10116,2663,4.392546461051799,41,44,1.0,5.1891891891891895,0.002372479240806643,5.463801057724767,0.5454545454545454,5.1891891891891895,0.002372479240806643,5.463801057724767,0.5454545454545454,0.00045719652036378016,1.0529199954990436,0.10511363636363637,2302.992145830989,229.9090909090909,606.254259030044,60.52272727272727,0.09983060138754088,0.9318181818181818,4,3,6.166666666666667,12,0.25,0.3333333333333333
8,8,5.0,198,59,4.51010101010101,37,50,1.0,1.6,0.04040404040404041,1.7737961926091823,0.16,1.6,0.04040404040404041,1.7737961926091823,0.16,0.025252525252525252,1.108622620380739,0.1,43.901455767077266,3.96,13.081746920492721,1.18,0.09020202020202021,0.74,1,1,5.666666666666667,6,0.16666666666666666,0.16666666666666666
13,12,4.846153846153846,43,24,4.325581395348837,17,47,1.0833333333333333,2.682539682539683,0.3023255813953488,3.0053763440860215,0.2765957446808511,2.4761904761904763,0.27906976744186046,2.774193548387097,0.2553191489361702,0.11270125223613595,1.120347394540943,0.10310965630114566,9.940860215053764,0.9148936170212766,5.548387096774194,0.5106382978723404,0.09203364670954972,0.3617021276595745,2,2,6.2,5,0.4,0.4
8,8,4.625,286,127,4.538461538461538,14,14,1.0,1.7297297297297298,0.027972027972027972,1.7627118644067796,0.5714285714285714,1.7297297297297298,0.027972027972027972,1.7627118644067796,0.5714285714285714,0.016171328671328672,1.0190677966101696,0.33035714285714285,63.016949152542374,20.428571428571427,27.983050847457626,9.071428571428571,0.3241758241758242,1.0,2,1,7.0,6,0.16666666666666666,0.3333333333333333
5,5,4.2,449,275,4.752783964365256,53,87,1.0,1.1904761904761905,0.011135857461024499,1.0520149953139644,0.05747126436781609,1.1904761904761905,0.011135857461024499,1.0520149953139644,0.05747126436781609,0.009354120267260579,0.8836925960637302,0.04827586206896552,94.470946579194,5.160919540229885,57.86082474226804,3.160919540229885,0.054629700739830526,0.6091954022988506,4,1,6.176470588235294,17,0.058823529411764705,0.23529411764705882
17,17,4.764705882352941,443,72,4.762979683972912,45,100,1.0,3.567901234567901,0.03837471783295711,3.569194312796209,0.17,3.567901234567901,0.03837471783295711,3.569194312796209,0.17,0.010755543752489709,1.0003624198494565,0.04764705882352941,93.0090047393365,4.43,15.11658767772512,0.72,0.047629796839729115,0.45,2,1,4.928571428571429,14,0.07142857142857142,0.14285714285714285
13,13,4.538461538461538,2014,504,4.138033763654419,34,44,1.0,2.864406779661017,0.006454816285998014,3.1415886729061677,0.29545454545454547,2.864406779661017,0.006454816285998014,3.1415886729061677,0.29545454545454547,0.0022534565732182416,1.0967676432039284,0.10314685314685314,486.70458363330937,45.77272727272727,121.79697624190065,11.454545454545455,0.09404622190123679,0.7727272727272727,2,1,5.0,2,0.5,1.0
3,3,5.0,293,74,4.713310580204778,5,14,1.0,0.6,0.010238907849829351,0.6364952932657494,0.21428571428571427,0.6,0.010238907849829351,0.6364952932657494,0.21428571428571427,0.017064846416382253,1.0608254887762492,0.35714285714285715,62.1643736422882,20.928571428571427,15.700217233888486,5.285714285714286,0.3366650414431985,0.35714285714285715,5,3,6.222222222222222,9,0.3333333333333333,0.5555555555555556
6,4,5.0,21,2,5.0,27,74,1.5,1.2,0.2857142857142857,1.2,0.08108108108108109,0.8,0.19047619047619047,0.8,0.05405405405405406,0.23809523809523808,1.0,0.06756756756756757,4.2,0.28378378378378377,0.4,0.02702702702702703,0.06756756756756757,0.36486486486486486,0,1,3.5,4,0.25,0.0
6,6,5.0,4793,1131,4.332568328812852,10,12,1.0,1.2,0.0012518255789693302,1.3848598670904364,0.5,1.2,0.0012518255789693302,1.3848598670904364,0.5,0.001043187982474442,1.1540498892420303,0.4166666666666667,1106.2722238274102,399.4166666666667,261.04608494654724,94.25,0.3610473607344043,0.8333333333333334,4,3,5.416666666666667,24,0.125,0.16666666666666666
1,1,5.0,45,16,4.511111111111111,9,18,1.0,0.2,0.022222222222222223,0.22167487684729065,0.05555555555555555,0.2,0.022222222222222223,0.22167487684729065,0.05555555555555555,0.1111111111111111,1.1083743842364533,0.2777777777777778,9.975369458128078,2.5,3.5467980295566504,0.8888888888888888,0.2506172839506173,0.5,0,1,5.5,2,0.5,0.0
1,1,5.0,53,29,4.943396226415095,2,4,1.0,0.2,0.018867924528301886,0.20229007633587787,0.25,0.2,0.018867924528301886,0.20229007633587787,0.25,0.09433962264150944,1.0114503816793892,1.25,10.721374045801527,13.25,5.866412213740458,7.25,1.2358490566037736,0.5,8,8,5.9375,32,0.25,0.25
1,1,1.0,13,2,4.6923076923076925,0,1,1.0,1.0,0.07692307692307693,0.21311475409836064,1.0,1.0,0.07692307692307693,0.21311475409836064,1.0,0.07692307692307693,0.21311475409836064,1.0,2.7704918032786883,13.0,0.4262295081967213,2.0,4.6923076923076925,0.0,6,2,5.521739130434782,23,0.08695652173913043,0.2608695652173913
11,8,4.727272727272728,41,20,4.7073170731707314,8,16,1.375,2.326923076923076,0.2682926829268293,2.3367875647668397,0.6875,1.6923076923076918,0.1951219512195122,1.6994818652849741,0.5,0.11529933481152996,1.0042392840320304,0.2954545454545455,8.709844559585493,2.5625,4.248704663212435,1.25,0.2942073170731707,0.5,5,4,5.363636363636363,22,0.18181818181818182,0.22727272727272727
4,1,5.0,14,16,5.0,5,5,4.0,0.8,0.2857142857142857,0.8,0.8,0.2,0.07142857142857142,0.2,0.2,0.35714285714285715,1.0,1.0,2.8,2.8,3.2,3.2,1.0,1.0,6,4,5.7,10,0.4,0.6
31,30,4.612903225806452,19048,1687,4.848960520789584,97,146,1.0333333333333334,6.72027972027972,0.001627467450650987,6.393122787263299,0.21232876712328766,6.503496503496503,0.0015749685006299875,6.186893019932224,0.2054794520547945,0.00024217257590332066,0.951317958978826,0.031595227574016796,3928.2646081223,130.46575342465752,347.9096174875221,11.554794520547945,0.03321205836157249,0.6643835616438356,7,2,5.2631578947368425,38,0.05263157894736842,0.18421052631578946
1,1,5.0,10192,5663,4.5514128728414445,7,17,1.0,0.2,9.811616954474098e-05,0.21971199448133136,0.058823529411764705,0.2,9.811616954474098e-05,0.21971199448133136,0.058823529411764705,0.0004905808477237048,1.0985599724066568,0.29411764705882354,2239.304647753729,599.5294117647059,1244.2290247477795,333.11764705882354,0.2677301689906732,0.4117647058823529,2,3,5.714285714285714,7,0.42857142857142855,0.2857142857142857
1,1,1.0,4171,1190,4.697434667945337,2,2,1.0,1.0,0.0002397506593143131,0.2128821517889042,0.5,1.0,0.0002397506593143131,0.2128821517889042,0.5,0.0002397506593143131,0.2128821517889042,0.5,887.9314551115194,2085.5,253.329760628796,595.0,2.3487173339726684,1.0,3,2,6.5,14,0.14285714285714285,0.21428571428571427
1,1,1.0,35,5,4.885714285714286,13,16,1.0,1.0,0.02857142857142857,0.2046783625730994,0.0625,1.0,0.02857142857142857,0.2046783625730994,0.0625,0.02857142857142857,0.2046783625730994,0.0625,7.163742690058479,2.1875,1.023391812865497,0.3125,0.3053571428571429,0.8125,6,1,4.0476190476190474,21,0.047619047619047616,0.2857142857142857
34,30,4.617647058823529,54,15,4.833333333333333,70,94,1.1333333333333333,7.363057324840765,0.6296296296296297,7.03448275862069,0.3617021276595745,6.496815286624204,0.5555555555555556,6.206896551724138,0.3191489361702128,0.0855119825708061,0.9553752535496957,0.049123904881101375,11.172413793103448,0.574468085106383,3.103448275862069,0.1595744680851064,0.051418439716312055,0.7446808510638298,1,2,6.0,3,0.6666666666666666,0.3333333333333333
22,20,4.863636363636363,89,42,4.808988764044944,37,48,1.1,4.5233644859813085,0.24719101123595505,4.574766355140187,0.4583333333333333,4.112149532710281,0.2247191011235955,4.158878504672897,0.4166666666666667,0.054647599591419814,1.0113636363636362,0.10132575757575757,18.50700934579439,1.8541666666666667,8.733644859813083,0.875,0.100187265917603,0.7708333333333334,4,3,5.85,20,0.15,0.2
10,2,5.0,25,13,4.2,15,23,5.0,2.0,0.4,2.380952380952381,0.43478260869565216,0.4,0.08,0.47619047619047616,0.08695652173913043,0.2,1.1904761904761905,0.21739130434782608,5.9523809523809526,1.0869565217391304,3.095238095238095,0.5652173913043478,0.1826086956521739,0.6521739130434783,2,2,6.666666666666667,6,0.3333333333333333,0.3333333333333333
15,15,4.466666666666667,4,3,4.75,34,41,1.0,3.3582089552238803,3.75,3.1578947368421053,0.36585365853658536,3.3582089552238803,3.75,3.1578947368421053,0.36585365853658536,1.1166666666666667,0.9403508771929825,0.10894308943089431,0.8421052631578947,0.0975609756097561,0.631578947368421,0.07317073170731707,0.11585365853658537,0.8292682926829268,3,1,5.416666666666667,12,0.08333333333333333,0.25
17,16,4.705882352941177,5969,2109,4.730273077567432,32,43,1.0625,3.6125,0.002848048249287988,3.593872852842217,0.3953488372093023,3.4,0.002680515999329871,3.38246856738091,0.37209302325581395,0.0007883870586264327,0.994843696288503,0.1094391244870041,1261.8721799185407,138.8139534883721,445.8516380378962,49.04651162790697,0.11000635064110308,0.7441860465116279,0,1,5.8,5,0.2,0.0
47,42,4.97872340425532,302,17,4.781456953642384,53,73,1.119047619047619,9.440170940170939,0.15562913907284767,9.829639889196676,0.6438356164383562,8.435897435897434,0.1390728476821192,8.78393351800554,0.5753424657534246,0.016485839086938146,1.0412565568456418,0.06820169046925097,63.1606648199446,4.136986301369863,3.5554016620498614,0.2328767123287671,0.06549941032386827,0.726027397260274,1,1,5.0,3,0.3333333333333333,0.3333333333333333
6,6,5.0,450,106,4.793333333333333,13,16,1.0,1.2,0.013333333333333334,1.251738525730181,0.375,1.2,0.013333333333333334,1.251738525730181,0.375,0.011111111111111112,1.0431154381084842,0.3125,93.88038942976357,28.125,22.11404728789986,6.625,0.2995833333333333,0.8125,1,1,5.75,8,0.125,0.125
21,20,5.0,1166,269,4.751286449399657,83,178,1.05,4.2,0.018010291595197257,4.41985559566787,0.11797752808988764,4.0,0.017152658662092625,4.209386281588447,0.11235955056179775,0.004288164665523156,1.0523465703971118,0.028089887640449437,245.40722021660648,6.550561797752809,56.616245487364615,1.5112359550561798,0.026692620502245266,0.46629213483146065,1,1,6.75,4,0.25,0.25
2,2,5.0,1197,84,4.790309106098579,3,7,1.0,0.4,0.001670843776106934,0.4175095919079177,0.2857142857142857,0.4,0.001670843776106934,0.4175095919079177,0.2857142857142857,0.004177109440267335,1.0437739797697942,0.7142857142857143,249.87949075688874,171.0,17.535402860132542,12.0,0.684329872299797,0.42857142857142855,0,1,7.4,5,0.2,0.0
10,10,4.6,6342,845,4.4913276568905705,52,73,1.0,2.173913043478261,0.001576789656259855,2.226513130178346,0.136986301369863,2.173913043478261,0.001576789656259855,2.226513130178346,0.136986301369863,0.0007253232418795332,1.024196039882039,0.06301369863013698,1412.054627159107,86.87671232876713,188.14035950007022,11.575342465753424,0.06152503639576124,0.7123287671232876,1,1,8.0,6,0.16666666666666666,0.16666666666666666
3,3,4.333333333333333,2,0,5.0,0,4,1.0,0.6923076923076924,1.5,0.6,0.75,0.6923076923076924,1.5,0.6,0.75,2.1666666666666665,0.8666666666666666,1.0833333333333333,0.4,0.5,0.0,0.0,1.25,0.0,3,1,6.142857142857143,7,0.14285714285714285,0.42857142857142855
10,10,4.4,170,30,4.594117647058823,30,63,1.0,2.2727272727272725,0.058823529411764705,2.176696542893726,0.15873015873015872,2.2727272727272725,0.058823529411764705,2.176696542893726,0.15873015873015872,0.025882352941176474,0.9577464788732396,0.06984126984126984,37.00384122919334,2.6984126984126986,6.5300896286811785,0.47619047619047616,0.07292250233426703,0.47619047619047616,1,1,7.0,2,0.5,0.5
2,2,3.0,876,151,4.6632420091324205,48,65,1.0,0.6666666666666666,0.00228310502283105,0.4288861689106487,0.03076923076923077,0.6666666666666666,0.00228310502283105,0.4288861689106487,0.03076923076923077,0.003424657534246575,0.643329253365973,0.046153846153846156,187.8521419828641,13.476923076923077,32.380905752753975,2.3230769230769233,0.0717421847558834,0.7384615384615385,2,4,5.733333333333333,15,0.26666666666666666,0.13333333333333333
1,1,3.0,130,50,4.507692307692308,16,17,1.0,0.3333333333333333,0.007692307692307693,0.22184300341296928,0.058823529411764705,0.3333333333333333,0.007692307692307693,0.22184300341296928,0.058823529411764705,0.023076923076923078,0.6655290102389079,0.17647058823529413,28.839590443686006,7.647058823529412,11.092150170648464,2.9411764705882355,0.265158371040724,0.9411764705882353,1,1,4.3,10,0.1,0.1
3,3,4.666666666666667,347,98,4.936599423631124,6,9,1.0,0.6428571428571428,0.008645533141210375,0.6077057793345009,0.3333333333333333,0.6428571428571428,0.008645533141210375,0.6077057793345009,0.3333333333333333,0.013448607108549473,0.9453201011870014,0.5185185185185186,70.2913018096906,38.55555555555556,19.85172212492703,10.88888888888889,0.5485110470701249,0.6666666666666666,4,3,5.6,15,0.2,0.26666666666666666
9,9,4.444444444444445,2169,261,4.867219917012448,59,197,1.0,2.025,0.004149377593360996,1.8491048593350385,0.04568527918781726,2.025,0.004149377593360996,1.8491048593350385,0.04568527918781726,0.002049075354746171,0.9131382021407598,0.022560631697687537,445.6342710997443,11.01015228426396,53.62404092071612,1.3248730964467006,0.024706700086357603,0.29949238578680204,0,1,5.75,4,0.25,0.0
2,1,2.0,16,2,3.8125,0,4,2.0,1.0,0.125,0.5245901639344263,0.5,0.5,0.0625,0.26229508196721313,0.25,0.125,0.5245901639344263,0.5,4.19672131147541,4.0,0.5245901639344263,0.5,0.953125,0.0,0,1,6.5,4,0.25,0.0
6,5,4.333333333333333,2,0,5.0,10,17,1.2,1.3846153846153848,3.0,1.2,0.35294117647058826,1.153846153846154,2.5,1.0,0.29411764705882354,2.1666666666666665,0.8666666666666666,0.2549019607843137,0.4,0.11764705882352941,0.0,0.0,0.29411764705882354,0.5882352941176471,0,1,10.0,1,1.0,0.0
1,1,1.0,3,0,2.333333333333333,0,1,1.0,1.0,0.3333333333333333,0.4285714285714286,1.0,1.0,0.3333333333333333,0.4285714285714286,1.0,0.3333333333333333,0.4285714285714286,1.0,1.2857142857142858,3.0,0.0,0.0,2.333333333333333,0.0,3,5,5.35,20,0.25,0.15
