id1,id2,id3,text,f1,f2,f3,f4,f5,f6,f7,f8,label
4370071642631556967,9762926994645400476,8818535877144269085,"Читала по отзывам, что пальто тонкое. На самом деле теплое. Мне нужно было потоньше. Поэтому отказ.",2,2,5.0,6,6,4.666666666666667,1,2,0
5516048652762901181,15801377505125882183,12155125135782450682,"Таблица размеров оставляет желать лучшего, заказывала 3 разаж",1,1,4.0,14,3,4.285714285714286,1,7,1
3855034988442811795,13612343202032314666,18063380931898829210,"Красивый и качественный браслет , и подарочек положили )) упаковано хорошо и симпатично )) спасибо большое☺️",10,10,5.0,55,38,4.872727272727273,11,17,0
12399713716032860154,8756900256119687844,8160404367092487937,"Не подошёл размер, поэтому возврат.",6,5,5.0,71,22,4.47887323943662,33,42,0
17002573771310950192,2118632215815188356,8160404367092487937,"На вид ,ощупь хорошие.  Положился на таблицу и не угодил с размером",13,8,4.769230769230769,22,12,4.681818181818182,15,45,1
14025179785383478174,17686790885355263129,10561203455344896976,"Костюм домашний отличный. Взяла на размер больше, очень хорошо подошëл. Штаны не короткие. Цвет костюма красивый. К телу приятный материал. И вообще костюм очень симпатичный. Дома буду красоваться. Спасибо продавцу за костюм🌹Рекомендую.",14,13,4.714285714285714,454,52,4.6938325991189425,17,24,0
8475818606116217053,12051995097094152758,16351792195234876872,Отличный товар,2,2,5.0,3,0,4.333333333333333,5,9,0
12507153369114122325,17381657955799611672,11433829787589832391,"Штаны мне понравились, качество хорошее нитки не торчат , вообщем рекомендую",31,27,5.0,131,9,4.694656488549619,34,38,0
6611590487221068214,11812590311862078969,8818535877144269085,"Куртка порадовала!  Качество супер, удобные карманы, да и в целом очень удобная🔥Пришла хорошо упакованная. Спасибо!🔥🔥🔥",5,2,5.0,14,7,5.0,3,16,1
15883675933641762877,11474588365843794011,16573173798776858338,"Ну какая-то прям удача. Хороший комбез. Новый, без нюансов.",87,82,4.413793103448276,1,0,5.0,269,392,0
2766218287371103069,7201835541909782818,2484109403425989516,"Красивая модель купальника, базовая. Очень хорошо, что под одеждой незаметен",3,2,5.0,238,17,4.8277310924369745,3,4,1
13733720238482862809,8979650020138524579,15387142820590661268,"Он крохотный! Внимательно читайте описание, фотографии сделаны хитро и не передают размера.",9,9,4.555555555555555,9,1,4.333333333333333,14,22,1
12927242697453904067,3380573259900693560,9914105576476715055,Не по размеру  товар  от заявленного,2,2,3.0,1,0,1.0,6,8,1
16329772286099405642,4560669353037786964,9103909175471189254,Классная шкатулка,29,29,4.827586206896552,207,88,4.869565217391305,62,82,0
12341192621737077605,13945455664095753909,7785824540946588071,"Отличная доставка, заказ не вскрывал оставил до весны",5,5,5.0,25,7,4.64,6,9,0
2358250136010115880,4474089185427702140,646137293903038163,Всё хорошо товар целый,6,6,4.333333333333333,278,37,4.553956834532374,11,18,0
14293475488405994434,2878514538571994784,15030208685916449225,"Супер спасибо,впитывают не протекают, беру и буду брать",31,28,4.838709677419355,1494,211,4.546854082998661,143,265,0
10152088301316640766,8240554459205068076,8149733181357189224,Не повезло. упаковка разорвана. трубки помяты. Даже не стал забирать в пункте выдачи... Зачем слать такую плохую вещь. Продавца в бан.,2,2,2.5,4,0,4.0,2,3,0
7795503044448050796,1338883236496361504,18079360616650557094,"Спасибо всем очень красиво упаковано,конверт очень понравился",2,2,5.0,11,8,5.0,9,12,0
1376872556477811775,1932831828409781687,9802034338660667253,"Сделал заказ по одной цене (была очень низкой меньше тысячи рублей ,скрин сохранил) ,а когда приехал ,цена была уже совсем другой ,В пункте выдачи сказали ,что какая-то ошибка на сайте ... как итог списали деньги за возврат .непонятно почему я должен платить если у них ошибка . печально",1,1,1.0,20,11,4.7,3,5,0
4419551809548967435,12941992356168420377,17753771364064931647,После первого использования стало понятно что гель мне не подходит и не знаю кому может подойти... не скользит вообще.. только мешает,1,1,1.0,40,0,1.2,1,2,1
10940294127738484494,16476755060275086129,1891130563945346227,"Отправили не тот товар ещё и денег сняли за возврат. Отправляйте тогда тот товар , который заказал!!! Не советую заказывать.  Заказывал на AQUALE 1000, пришёл меньший размер. Первое фото что пришло, второе что заказывал.",1,1,1.0,10,7,3.4,0,1,0
1495317263578983667,17964825126272252659,9711519081659194185,Модель босоножек интересная. Но в некоторых местах виден клей. Выкупать поэтому не стала.,13,1,3.923076923076923,1,0,3.0,17,66,1
8694629637506708946,12636084213127599362,8693439113398709708,"Заказала 35 шт для первоклашек , планшеты отличаются пришло 2 вида , один шершавый , стилус лежит снизу, батарейка на болтике, рисовать надо с нажатием, второй гладкая пластмасса ,стилус лежит сверху ,пишет легче",111,107,4.900900900900901,36,14,4.166666666666667,308,497,0
4142979563108754981,5783866196365571292,9122018387880313410,Все чётко.,1,1,5.0,26,11,4.884615384615385,29,291,1
5002269436549863957,17163190472521893796,7715615707067664181,Понравились- качество достойное! Мне подошли на узкую ногу.,40,2,5.0,8,6,4.5,13,43,1
3586244565312031204,6230116423854570122,6023617025128220999,"Свитер пришел аккуратно сложенным в чистом виде,пакете Заявленному цвету,качеству соответствует Вязка аккуратная,претензий нет,брака нет Единственно показался очень обычным,по крайней мере на мне,как водолазка  Оставила,к телу приятен",5,5,4.2,6,1,4.833333333333333,12,36,0
17886457725785034277,5629473366658913541,12354617275220021917,"Кофта понравилась, качество хорошее. Но на мою фигуру не подошло.",4,4,5.0,86,20,4.732558139534884,4,7,0
7894348311151841733,2451726743642323933,9687822773593912526,"Шикарно, то самое, ну вы понимаете о чем я. На ноге держатся хорошо, форму держат. Когда некий магазин ушел из страны, искала аналоги, эти наиболее похожи.",3,3,4.0,375,62,4.925333333333334,12,13,0
8068676517976318739,5452092114559255127,13691614630361060085,"Тактильно приятная.Размер полномерный,на рост 157 см. немного длинновата,но это не критично.",6,2,3.6666666666666665,3,0,4.666666666666667,13,19,1
4297700545438202117,14867992691735024653,17556760943237981781,Я получила товар но нет в наличии фильтра что делать?,1,1,3.0,130,50,4.507692307692308,16,17,0
7511349934415078727,3695452165467293915,15085069023092424508,Прекрасное обслуживание,1,1,5.0,37,5,4.891891891891892,1,2,0
13465609551040004430,10797325331923390959,8818535877144269085,Не подошёл размер буду перезаказывать,2,1,5.0,21,7,4.714285714285714,10,18,0
5810226518712748649,8510386984917077500,5401932919188249170,Всё пришло в отличном и рабочем состоянии.👍,3,3,5.0,634,90,4.5678233438485805,3,3,0
17916705937041037434,9364530628348777428,5129643008334126172,"Большое спасибо за классный такой подарок,как раз на Новый год. Покупала сыну. Ребенок очень доволен. Все работает как положено.🎄🥳💖",8,7,5.0,2,3,5.0,8,18,1
8520625411090873113,9818303458746379165,16351792195234876872,"Пришли, вроде всё нормально, но не подключались к телефону. Что ни пробовали — не даёт. Такое себе.",2,2,2.5,6655,1882,4.23335837716003,6,8,1
3792968820144658521,1601278068521468074,12399837397396352738,"Товар не соответствовал заявленным критериям, он был подменен на более дешёвую насадку мясорубку.",2,2,3.0,7,1,3.7142857142857144,5,6,0
223208884540694633,17155159852366924161,8223254633971568382,"Заказал для мамы, мама очень понравилось!",1,1,5.0,113,13,4.8053097345132745,1,2,0
14159740613589218603,17685302430337235123,16573173798776858338,"Платье очень понравилось. Единственно нет боковой молнии. В поясе очень туго одевается. Если брать, то на размер побольше. Перезаказала",1,1,4.0,45,12,4.066666666666666,5,7,0
15981663024805426325,16090185716548116437,8753387786855147102,Вовремя хорошая вещ рекомендую,3,3,5.0,16,9,1.875,2,12,1
9624545128276033017,4438570338877699290,17771728373736239509,Не соответствует с размером,2,2,3.0,42,21,4.619047619047619,14,19,0
16101709345180713264,11550198413499875215,5899539768032557399,Не оригинал конечно,11,4,1.0,2,1,1.0,5,87,1
16323658628291236077,13650100916489120606,4668354186217610145,Зажигалка топ очень классная спосибо прадовцу,21,21,5.0,253,6,4.557312252964427,27,528,0
11922894751030741099,3388126811737704931,17396870417172193484,"Сильно трут носить не удобно, возврат уже не сделать :(",1,1,1.0,231,53,3.696969696969697,1,3,1
16380149441287377122,1196883937922769288,5315934344694799949,Перчатки супер!!!,14,13,4.571428571428571,77,22,4.428571428571429,123,208,0
4927531926857081616,12106761174808513790,6836784353719029392,Норм стекло,5,5,2.6,387,109,4.829457364341085,13,30,1
8198437355925410531,9046239310974409809,5161166887350614275,"Телевизор пришëл в не комплекте, не было пульта управления, документов, крепежа для крепления подставки, коробка замятая, переклеиная вся была. Такое чувство что он всю Россию объездил. И плюс проверяли на месте ещë 1000 руб сняли. И на сайте указано страна производитель Россия а пришëл из индонезии. Не советую заказывать здесь.",1,1,1.0,35,15,4.714285714285714,0,3,0
3219492227731060618,10976748465624799747,16528312606017251196,Вкусное и качественное детское питание. Давно покупаю - всегда всё привозят вовремя и целым.,7,1,5.0,15,1,4.8,7,21,1
10518647211378257712,10684084284972821938,16351792195234876872,Хорошие продовцы.,1,1,5.0,7316,3070,4.15787315472936,12,23,1
13023117148239932242,1581163245199396413,6836784353719029392,"Отличное стекло, подходит идеально на 9 5G. Только если стоит силиконовый чехол нужно ставить не снимая чехла",20,19,4.1,32,1,3.78125,52,56,1
2753944250911556733,11837584076037728884,5646336594759990081,"Очень классная юбка. Но отказ. Прям сильно заметно шов. Перезаказ однозначно, потому что юбка классная. Прошу не списывать 100 руб за возврат",5,5,4.4,211,24,4.767772511848341,2,10,0
8757445670745041421,3532649844039505800,11001013102453438482,Пистолет пришёл коробка была уже вскрыта магазин один и пакетик пулек больше ничего,1,1,3.0,7,0,3.2857142857142856,26,29,0
3441006951893269678,12196648449637760598,1155945985966371393,"Комбинезон огонь, качество на высоте, очень тёплый, мягкий, подклад из ткани которая дышит! Но не подошёл, верх у меня размер 42 идиально сел, а низ размер 40 совсем огромный((( очень жаль",2,2,5.0,23,12,4.826086956521739,14,16,0
15435571581963735821,18157767739679960601,4391956365746068559,"Крем плотный, плохо распределяется по коже. Увлажнение на троечку. Больше брать не буду",8,8,4.75,2361,321,4.76577721304532,29,47,0
11516578146470616765,6008971867045110369,9746441416570452321,"К качеству претензий нет. Жаль с размером не угадали, но кажется он маломерит. Возврат",2,2,4.0,11,1,4.181818181818182,16,24,0
14618054453462815649,63075644638995712,865762120666056034,Набор очень красивый,7,7,5.0,258,81,4.251937984496124,37,50,0
8143214698880341054,15217570900179273891,11433829787589832391,"Через месяц эти штаны превратились в домашние, тк появились катышки и по шву появились маленькие дырочки. Заказывала спортивные штаны, надеясь, что у меня такого не будет, но как и другие покупатели столкнулась с данной ситуацией.",7,7,4.428571428571429,6059,784,4.306651262584585,12,12,0
2856571051605603689,14523060649942256467,2685149422785887357,"Хорошая ,маленькая игрушка",32,27,4.65625,139,28,4.575539568345324,92,164,0
6824878570971299356,9765511455132632879,12672074098691755785,"Не первая рулетка Flexi, качество отличное, мощная для 26кг щенка самое то !",52,51,4.730769230769231,315,97,4.714285714285714,133,239,0
14072428535775227388,2642710913439535984,9823059943563577184,"Хорошая вещь!!!! Покупала за 7 тыс. с копейками. Шашлык получается, почти как с костра, картошка тоже вкусная. (Мыть только приходиться все вокруг, и сам гриль помимо панелей и лотка)",27,26,4.296296296296297,61,34,3.918032786885246,87,149,1
1032609491672389822,6910221851803342515,1305873336856581164,Хороший коврик! Приятный на ощупь и качественный,10,10,4.7,94,29,4.76595744680851,77,99,0
2200153448687144441,712807159080930781,6119319864063115119,"Всё отлично, благодарю!",52,47,4.980769230769231,116,25,4.7844827586206895,54,64,1
15683682058415341591,8591865062308211015,2458364962552053934,"На стопу 18см есть запас (брала с запасом) размер С12. По коду на пакете и бирке Вьетнам. Приложила фото в сравнении с сандалем синим Китай 29р (эти впритык 18,3см), есть еще красные сабо с Марио С11 они как раз без запаса.",22,17,4.681818181818182,40,27,4.85,42,99,1
17447783059534686738,11418478943183372085,16692789680789055408,Очень кайфовая тушь. Жаль только что быстро закончилась.,18,18,4.777777777777778,2348,605,4.661413969335605,35,53,0
3200580193055598110,1030899203381889061,8463984859306483856,"Отличное качество! Шахматы были в подарок, остались очень довольны",2,2,4.5,84,78,4.571428571428571,29,33,1
22387901875848344,16443907507530121007,16351792195234876872,"они не перезаряжаются, Вайлдберри отказали в возврате, купил 4 дня назад.  в ватсапе нет ответа.  плохой сервис со стороны Wildberries и продавца.",3,3,3.6666666666666665,10192,5663,4.5514128728414445,149,216,1
1482015430901663140,16443907507530121007,16351792195234876872,Наушники топ! Все отлично работает! Мне нравится,1,1,5.0,10192,5663,4.5514128728414445,7,17,1
8816573192000644470,5561072876759097566,7279234113731486608,Ок ок ок ок,7,7,4.428571428571429,23,2,4.739130434782608,124,236,0
1517279773962312444,7032248274658196201,7586254581625240186,Хорошие подставки👍,18,17,4.5,41,6,4.7317073170731705,11,11,0
6044601944598381584,12591668665965950992,3781398693074967463,Это пушка 😍😍😍 после скраба ноги горели 🔥 🔥 🔥 и кожа очень нежная! Спасибо! Очень понравился! Заказала ещё холодный!,5,4,5.0,1046,578,4.7122370936902485,165,249,0
15603234369218708921,4402893815674249491,10194917212501844579,"Пришел шарик целый, но блестки конечно сыпаться при малейшем соприкосновении,",1,1,4.0,32,17,4.875,13,16,0
15372632623220741496,7952400055670975730,4541735521820350929,"Пришёл в целости, покупала в подарок,понравился. Рекомендую))",8,8,4.5,85,16,4.6,37,43,0
13493613867851414465,3347577071464094057,8818535877144269085,Куртка пришла бракованная с дырой на рукаве. За возврат взяли 100 р.,1,1,1.0,550,37,4.694545454545454,0,1,0
10643250653786505567,11912960393099920442,8160404367092487937,"Просто отврат, 9.000 и приезжает такое !  Как можно такое отправлять покупателю ?! Пришли еще и грязные рваные….",12,12,4.166666666666667,21,8,2.3333333333333335,24,31,0
2270161878491208696,1647996943585391743,8223254633971568382,Пришла не та модель чехла. На телефон mi 9t не подходит.,1,1,1.0,4,1,2.0,7,9,1
6797930983478988780,249453964162838813,8818535877144269085,"Все понравилось, но отказ из-за того, что пришел грязный и в каких-то разводах. Буду перезаказывать, надеюсь придёт чистый )",1,1,3.0,481,43,4.893970893970894,4,42,1
8531686962547933076,593291551395806367,11787132304135570241,"Отличный аппарат, использую 3 раз результат есть",22,22,4.409090909090909,620,416,4.730645161290322,46,79,1
625782249804846584,8480878322658881348,17212514273676674596,"Сами угги класс,но перезаказала 38 размер оказался большой.хотя свой 38",15,15,5.0,307,140,4.41042345276873,61,77,0
12579097816136327850,3248503705526336744,611045452893474822,"Острый, есть жжение кожи",2,2,5.0,883,309,4.620611551528879,5,13,0
11552401550732171179,17603472928185576918,7563750902802460357,"беру уже вторую , приятная по ощущениям простынь соответствует тому размеру что заказала,цвет не розовый а малиновый .",51,46,3.980392156862745,13,7,4.846153846153846,29,150,1
12094453669001620869,16209717094043578162,17991555160712072502,Яркие краски. Племяшки довольны 👍👍👍,11,11,4.909090909090909,51,25,4.803921568627451,46,52,0
17781213157174014950,2045316043313481292,2050700460988970797,Товар не соответсвует фото. Ног на фото нет. Размер огромный.,1,1,1.0,54,15,4.314814814814815,16,30,0
10820945749500543776,13971728380831268069,8485387295064867067,Отличное качество. Размер соответствует.,3,3,5.0,5,0,4.2,13,21,0
2040617993135640662,16203772552718756243,13246060134316483642,"Отличное качество, на размер можно смело меньше брать для утяжки! Товар советую к покупке!",2,2,5.0,1596,313,4.62280701754386,37,60,1
13052289486744966001,13883095774421043309,16301875644809960327,Твердое дно,25,25,4.68,6,0,4.0,57,77,0
13755094567976374680,10000090015879765188,2854890175521918744,Доставка быстрая.  Паста вкусная. Рекомендую!,30,26,5.0,120,18,4.8,115,260,1
11995033136733976562,12636549048036875325,16351792195234876872,"Всё очень хорошо. Коробка была запакована в пупырчатую плёнку. Наушники пришли заряженные, в комплекте кабель. Подключились без проблем, качество звука хорошая. Полностью соответствует оригиналу.",1,1,5.0,23701,15683,4.447177453379462,33,39,1
17299565601867919767,15829920011811160124,8463984859306483856,"Долго лежала игра. И тут нечем было заняться, мы начали с сыном вытягивать карты, он читал, а я отвечала и потом он… в итоге присоединились все дети! Мы так чудесно пообщались, так интересно слушать мнение детей! Я всем рекомендую от 5 лет!",19,19,4.894736842105263,168,26,4.821428571428571,51,124,0
14097565324155972046,3123408426353631144,6836784353719029392,"Отличные толстые стёкла, приклеилось сразу без пузырей. В комплекте три стекла и по три пары влажных и сухих салфеток.",19,19,4.105263157894737,2586,476,4.692188708430008,117,238,1
15084351450492013881,13914292986616163317,16351792195234876872,"Отличные наушники, от оригинала вообще не отличить, шик 💓",9,9,5.0,4280,2267,4.769158878504673,20,22,0
756693676981134811,1459639036560503067,8135468402151915973,Супер👍заказываю уже не первый раз,15,15,4.8,4739,425,4.8459590630934795,104,170,0
16739142202347006476,12742551593004283800,815378434367114826,"Сумка пришла в сложенном состоянии, и соответственно с заломами, но это легко исправим, так что большой роли не играет. Сумка маленькая, но вместительная, ремень регулируется. Покупкой довольна)",24,23,4.916666666666667,135,67,4.525925925925926,56,57,1
8090796033959134372,1315969355401638080,15784563364140581349,уютненькие,1,1,5.0,351,145,4.284900284900285,15,16,0
6739000564718600718,12378452496319664684,13287469073794059186,"здравствуйте, заказал гель доставка уже на следующий день. отлично справляется со всеми недугами.",5,5,5.0,1018,93,4.265225933202357,8,10,1
10845536082703571581,10332366972852323960,10990293311944814952,Все на высоте! Рекомендую однозначно!,13,12,4.846153846153846,43,24,4.325581395348837,17,47,0
10476211529209705200,10178151263134959142,6821363508913116661,Шикарная пудра🤗Рекомендую👍,12,12,4.833333333333333,4400,2209,4.722045454545454,54,118,1
15291792293671894875,1052405008678105558,5973287941210242510,Отличный чехол!,2,2,5.0,140,84,4.0285714285714285,4,4,0
16488136405857920630,10532145521707401070,8223254633971568382,Новый чистый пункт выдачи,3,3,5.0,14,3,5.0,7,12,1
3217884286672333671,1292231652278145220,11037372112584364428,Качество отлично но не то размер отправили я заказал 41 размер отправили 40 🥶,2,2,5.0,3,0,5.0,3,13,0
8128593585405671172,6423357544607357450,6023617025128220999,"На ог 144 большая, на пару размеров просится меньше",7,6,4.857142857142857,51,6,4.588235294117647,20,35,0
6611590487221068214,17669109457453394119,8818535877144269085,Куртка огонь🔥🔥 🔥Взяла как оверсайз. Качество отличное! Мне оочень понравилась 😍,5,2,5.0,88,26,4.579545454545454,3,16,1
3788854650951407609,9618677833605694436,16465897734611068333,Спасибо за быструю доставку. Нужен был срочно подарок и он пришел на следующий день днем. Комплект отличный. Очень понравился подарок. Спасибо,60,53,4.533333333333333,2,0,5.0,128,321,1
1400359972984874961,11968171612375537044,16607664136807052828,"Пришёл маленький ,заказывала большой ,не ровный.попробую ещё раз заказать ,но на другой адрес ,если приедет нормальный и ровный оставлю хороших отзыв.",5,5,3.6,128,71,4.7421875,12,14,0
17617299999914802110,648395088979043070,16573173798776858338,"Здравствуйте. Заказала платье,итог: рваное. Как можно положить в заказ рваную вещь и отправить? На что продавец надеется? Что покупатель заплатит деньги и вручную потом сам и зашьёт? Огромный минус магазину и соответствующая оценка.",2,2,1.5,112,45,4.366071428571429,1,6,1
10473648670926429193,14133731665617786713,8223254633971568382,Классный чехолчик мне нравится,1,1,5.0,10,1,4.7,4,18,0
7320004546029056026,12090213746570696925,8818535877144269085,"Получила куртку, по качеству класс.   Но увы в размере ошиблась, пришлось отказаться. Но сейчас буду заказывать на размер меньше",1,1,3.0,1314,190,4.709284627092846,4,9,0
7228372016730991648,5850695483357674592,8160404367092487937,__________,2,2,2.5,27,3,4.111111111111111,3,6,1
17208652978901032432,8775499090592051223,6539978899035698328,Хорошее масло и отличная цена. Спасибо за скидки. Очень приятно,10,9,4.7,490,21,4.781632653061225,21,26,0
15636506475861208835,10554999522533011258,10967469454190737613,Заказывали два комплекта одного цвета. Пришли абсолютно разные цвета. ОСТОРОЖНО РАБОТАЮТ ДАЛЬТОНИКИ !!!,2,1,1.0,27,23,4.555555555555555,0,2,0
16641690782492596210,1494941448533997693,8818535877144269085,Парню очень понравилось.  Теплая. Качественная.,21,21,4.761904761904762,14,0,4.642857142857143,48,65,1
17075449667599358053,17312677487485542503,4418384912070712745,"Пришел быстро, качество очень хорошее спину держит",2,2,5.0,1493,992,4.470194239785666,0,2,1
13917070513124260850,17312677487485542503,4418384912070712745,"Мне корректор понравился, он удобный, нравится, что я могу сама регулировать силу натяжения лямок так, как мне комфортно. Когда смотрюсь в зеркало, осанка визуально ровная с ним",2,2,5.0,1493,992,4.470194239785666,0,2,1
10739407124126032077,4527299333261729882,12155125135782450682,"Джинсы супер👍 приятные к телу, животику комфортно, но размер оказался большеват. Буду заказывать на размер поменьше.",24,23,4.833333333333333,2006,756,4.6839481555333995,28,35,1
17947945072508550805,3581509603816080909,4791559431206844550,"Пришёл пуховик очень быстро ,упакован ужасно ,просто комком в равном целофане .Большемерит 100% на 42 размер,  большой.Как баба колокол .",1,1,4.0,51,32,4.568627450980392,0,2,0
8224886748376135870,17190669533142530513,16351792195234876872,"Спасибо продавцу, отличные наушники. Пришли за 2 дня. Звук идеальный в обоих наушниках. Сразу подключились к телефону, во время прослушивания не отключаются. Пришли заряженные на 79%",1,1,5.0,8905,4596,4.505446378439079,6,16,1
13766159701487135327,9814716459053404093,10031080549845232673,Отстрочка на брюках на правой штанинине уходит вбок. Неправильно пошиты брюки.,1,1,1.0,6,0,2.8333333333333335,0,1,0
3015616118004053987,16680748159313801559,2759079310990033375,Я адно перчатки мужские зимние получил 1 но перчатки отменить пожалуйста обратно денег мне дайте пожалуйста,1,1,5.0,450,68,4.562222222222222,5,8,0
17357192503553029995,13073596776065212425,16573173798776858338,Пришло другое платье,1,1,1.0,4,1,1.5,9,14,0
6863631081580858449,17614270347086903802,89524856874974827,"Заказали корм,пришел совсем другой.Не рекомендую!Наш собакен останется голодным по вашей вине!",4,4,2.0,35,5,4.371428571428571,6,8,0
11380565714092830390,11629638145788032237,9276397251840000441,Небольшой БРАК.,1,1,1.0,344,81,4.662790697674419,4,8,0
5467770266664497675,5489282714722252410,16351792195234876872,"Не заказывайте люди , фото вообще другой наушник а получишь совсем другой они просто обманывает и сами виноваты и за это 150р берет просто крик души",1,1,1.0,937,317,3.8975453575240127,13,24,1
6954086684581166940,2993000365241485410,14918306419713499452,"Не подошёл оттенок,но всё равно понравился👍🏻",1,1,5.0,2257,515,4.544528134692069,63,85,0
13331204086853287458,17470375664476428879,786100009375704691,"Шикарная приталенная шёлковая рубашка под жакет. Только вот пришла вместе с магнитной защитой… опять… уважаемая торговая площадка WB, не могли бы вы не снимать по 100 рублей за отказ от товара по вашей вине???",7,2,5.0,1,0,5.0,33,177,1
8001058148894210768,15643914795098648272,5783403186258803857,Оно чудесно😍,1,1,5.0,56,22,4.732142857142857,50,64,0
2400660739980302884,9001504805211751879,17771728373736239509,"Возврат, пришёл со сломанным замком, еще и нитки везде торчали как будто кто то носил уже",1,1,1.0,38,10,3.6842105263157894,10,17,0
16528472921974954726,10214432006995032302,18197478674986892892,"Положили бижутерию в подарок. Заказывали два товара, один пришёл в пакете на липучке и открывался. Пришло грязноватое, просьба следить за этим.",2,1,5.0,29,5,4.689655172413793,3,6,0
14088265458089930570,8158068022533058519,9802034338660667253,"Здравствуйте пришла только кофта, как перезаказать? И не снимайте оплату за доставку!",2,2,4.0,5,7,3.6,1,6,0
12872494286117721753,8845554943650517785,1479862300816169916,Все приборы пришли в помятом целофане и поцарапанные,13,11,3.6923076923076925,26,9,4.730769230769231,14,19,0
3660550081195850657,2605205831994423583,9914105576476715055,Ремешок красивый но на пятый не подходит слишком узкий насчёт шестого не знаю,17,17,5.0,2,1,3.0,32,33,0
14292854497328823752,9698183853709972751,2593774232968257981,Семена расторопши мне понравились. Доставили быстро,1,1,5.0,658,100,4.731003039513678,2,2,0
4228801816107168137,13002886110479970455,7603191814230215264,приятно пахнет. я довольна покупкой своей. тем более я первый раз покупаю здесь,6,6,5.0,12,2,4.166666666666667,36,59,0
3219492227731060618,14831930019791234918,4299371552672862355,"Печенье вкусное. Ребенок сразу тянет его в рот. У нас еще всего 2 зуба, но печенье легко им поддается. Рада, что решила попробовать именно эту марку. Цена полностью оправдывает качество.",7,1,5.0,112,14,4.303571428571429,7,21,1
12006356074054179560,7841789784234037798,12452602657875464863,"подкладка - лютая дичь! смотрите что стало с футболкой, на которую мерил. сама вышивка сделана на коленке. красная цена худи - 1000 рублей",3,3,3.0,3,4,3.3333333333333335,45,64,0
2558932867187799526,15257362419350733307,5783403186258803857,"Крайне недовольна, заказывала кольцо, а пришли серёжки",1,1,1.0,546,67,4.6208791208791204,2,5,1
5828939128055053966,13257422684644579755,14306891610282930024,"Мой рост 180 см, вес 97 кг.  Ношу одежду 52-54 размера.   Заказал L-XL, размер просто огромный.  Качество товара отличное , к сожалению пришлось отказаться.",5,5,4.4,10,3,4.3,7,10,0
12267038349236959434,12204933813301145207,8223254633971568382,"Чехол неплохой. Единственное, что думала покрытие будет более мягкое, а так неплох. Хорошо прилегает, жёсткий, внутренняя сторона мягкая. Цвет как на фото у чехла, очень аккуратно сделан и не видно швов",1,1,5.0,5,1,3.4,5,8,0
5002269436549863957,7184918404601862719,11037372112584364428,"Размер в размер плотно сели, но натуральная кожа растягивается,поэтому выкупила. Внешне выглядят безупречно. Цена приемлемая.",40,2,5.0,5,6,4.8,13,43,0
1804446279037700332,10991191606362599054,815378434367114826,"Когда дали товар со склада, уже видно было, что он товар был вскрытый и сразу подумала, что скорее всего дырявый. Ну конечно, что и требовалось доказать! УБИРАЙТЕ ТАКИЕ ТОВАРЫ ВООБЩЕ С ПРОДАЖИ!!! Зачем их еще раз отправлять покупателю. Кончено же отказ. Да и еще и за это деньги берут. Разочарована до ужаса.  Даже одной звезды не заслуживаете.",1,1,1.0,555,174,4.789189189189189,6,9,0
9432317536558235876,11157718038127764648,16528312606017251196,"Очень хорошее пюре. Боялась, что будет переморожено, как тут пишут. При морозе на улице минус 20 - пюре нормальное. Баночки все целые. Сначала обёрнуты в пупырчатую плёнку, потом слой картона по кругу и дальше упаковали в картонную коробку.",20,17,4.55,112,14,4.241071428571429,36,50,0
13024285408306039764,6261351654194124112,7156500302621220037,"Заказала ручку, а пришла система зажигания, поэтому отказ",1,1,1.0,14,0,4.714285714285714,5,8,0
1445152326036497098,2311243589822934603,3178037670275520594,"Заказывала костюм. Ждала с нетерпением, а пришла только кофта без брюк. Разочарована. Отказ!",2,2,3.0,3,0,3.6666666666666665,3,5,0
6568894100331128175,9724653466049769591,9276397251840000441,"Одна штанина намного шире другой. О таком плохом качестве не хочется говорить, проще показать. См фото.  Была бы без претензий если бы просто не подошли, но брюки пошиты криво, и с плохим качеством швов. Я однозначно не рекомендую преобретать у этого продавца! Потратила свое время.",1,1,1.0,31,10,4.419354838709677,0,3,0
7438384638357561409,11760543119335168774,12452602657875464863,"товар ужасный, материал как бумага. замок вообще почти не работает, нитки торчат!!! только за принт 1 звезда",4,4,4.0,67,20,3.925373134328358,5,8,1
14558152108425848012,14805384696034468613,17396870417172193484,"Приятный трикатаж, в меру плотные, соответствуют размеру, на 50-52 взяли XL. Мужу понравился весёлый рисунок с киви и степень облегания.",2,2,5.0,4,0,5.0,5,8,0
6262576984155540908,17473154093340538614,2498772080308989336,Товар соответствует описанию и отзывам.,2,2,3.0,28,15,4.857142857142857,3,5,1
17840086564712905475,2223979111944658642,12155125135782450682,"Качество хорошее, но почему как галифе",4,4,4.25,331,41,4.259818731117825,4,6,0
3219492227731060618,17525859709427888584,4299371552672862355,"Взяли  на пробу, но как оказалось ребенку оно очень понравилось. Обязательно возьмем еще! Упаковано было на совесть. Печенье свежее.",7,1,5.0,148,31,4.101351351351352,7,21,1
14961753110682845321,1750141881488684864,13541353053200353836,"Спасибо большое за духи. Африканский бал это песня в моей голове. Они крутые, нежные, настойчивые и просто ВКУСНЫЕ!!!!! СПАСИБО БОЛЬШОЕ ЗА ПОДАРОЧКИ, ОЧЕНЬ ПРИЧТНО. Можно что-то выбрать на будущее. 😊🤗👍",2,1,5.0,200,71,4.68,2,3,1
